23.732648,117.83693814277649
23.858620000000005,118.29259705543518
23.803369999999997,118.29912614822388
23.73142,118.13373017311096
15.882821999999999,118.52233505249023
16.077485000000003,118.74939012527466
16.072667,119.11038517951965
23.905386,119.10970306396484
23.917190999999995,119.12919402122498
23.894109000000004,119.2376000881195
23.885842,119.08914566040039
23.881037000000003,119.15597701072693
24.039615,119.26853895187378
23.949537000000003,119.25452876091003
24.014186,119.33262991905212
15.547947999999998,118.60269594192505
15.723973999999998,118.63538312911987
16.087463,118.76115393638611
23.688143000000004,118.94033193588257
23.687906,119.35150003433228
23.722213000000004,119.5172770023346
23.638434000000004,119.24666714668274
23.675844999999995,119.32355403900146
23.731873999999998,119.66640114784241
23.811054,119.41677498817444
23.642072,119.45340609550476
23.703273,119.54330682754517
23.670771000000002,119.51304912567139
23.716977999999997,119.60341191291809
23.87446,119.62576174736023
