33.257,17.269,18.989,11.837,28.9
34.029,16.624,19.071,12.399,29.712
34.225,17.46,18.922,10.69,28.081
34.216,16.422,18.896,11.967,28.989
35.136,17.738,19.949,12.021,30.362
35.068,16.809,19.911,11.618,28.877
26.744,16.051,19.801,11.274,29.341
35.219,16.137,19.697,11.53,28.021
34.462,16.626,19.255,10.03,29.22
35.139,16.864,19.689,11.127,29.659
25.621,16.55,17.464,11.787,29.338
35.442,17.162,20.777,10.921,27.904
111.01,2.856313944,,,
110.272,2.856383801,,,
110.044,2.868221283,,,
111.379,2.890010834,,,
107.809,3.314286947,,,
110.058,3.305034161,,,
111.125,3.311457872,,,
110.824,3.311054707,,,
111.488,2.471055746,,,
112.556,2.476273775,,,
113.078,2.479364872,,,
107.523,2.492053986,,,
110.313,2.876335859,,,
107.705,2.869035006,,,
109.7,2.87252903,,,
106.925,2.892876863,,,
,,,,
,2.883893043,,,58.952000000000126,21.08714509010315
58.355999999999966,21.092851161956787
59.552999999999955,21.096863985061646
60.534999999999776,21.091604948043823
104.66399999999999,3.2549641132354736
104.05399999999997,3.2495789527893066
104.3759999999999,3.2494051456451416
103.47099999999988,3.264104127883911
