35.204000000000015,16.799000000000007,26.94400000000008,7.901999999999965,53.63399999999996,12.307999999999986,20.511999999999976
38.501999999999924,16.660000000000007,28.117999999999977,8.232000000000017,60.20099999999995,11.390000000000011,20.72600000000002
37.82099999999999,16.764000000000003,28.22800000000003,7.836999999999983,52.41499999999999,13.654999999999973,20.894999999999996
38.017999999999994,19.16299999999993,26.236999999999956,8.20300000000007,24.49899999999994,13.732999999999995,21.21600000000001
39.756000000000014,21.621999999999918,26.82299999999993,6.893000000000038,26.940000000000076,12.771000000000088,23.84699999999995
39.09699999999994,19.94700000000005,25.64999999999995,7.457999999999965,29.21599999999991,12.997000000000035,23.552000000000017
34.44199999999997,16.24000000000003,22.016000000000034,7.441999999999949,21.957000000000004,11.672999999999934,19.827999999999957
34.605,16.008000000000024,20.461999999999982,7.433000000000023,26.60499999999999,11.003000000000096,19.916999999999963
33.355000000000025,15.842000000000024,20.284999999999997,7.705000000000073,24.47100000000002,9.445000000000036,19.066999999999943
33.35699999999997,16.85199999999998,22.343000000000004,8.214000000000055,29.177000000000007,10.353999999999974,18.224000000000018
35.336999999999954,16.415999999999986,22.632000000000097,8.402999999999938,29.634999999999966,10.243000000000002,17.783000000000104
34.95800000000004,16.43299999999992,21.988000000000007,7.882000000000056,25.45199999999992,11.137000000000064,19.461000000000062
37.44700000000001,18.073000000000008,24.758999999999975,8.243999999999918,29.64,3.7120000000000486,9.94600000000001,34.036000000000065
39.371999999999964,17.656000000000006,24.805000000000078,8.260000000000044,30.399999999999984,4.4319999999999915,10.035000000000016,33.413000000000025
38.35799999999995,17.72499999999999,23.15300000000009,7.935000000000025,24.74399999999999,6.152999999999964,13.50399999999996,32.248000000000054
39.20599999999996,17.769000000000034,25.00800000000003,8.052999999999976,26.90900000000007,8.101000000000024,9.530999999999956,32.43000000000007
37.84799999999999,17.305999999999933,24.629000000000012,8.286000000000016,26.792999999999957,7.843000000000044,9.07900000000006,32.65800000000007
37.94599999999993,16.645999999999937,24.751999999999995,8.15699999999997,23.38300000000004,12.488000000000055,8.479999999999933,30.869999999999955
37.40500000000002,17.695000000000014,25.04700000000004,7.721999999999896,23.19400000000005,8.183000000000051,11.372999999999966,33.18600000000005
38.74699999999998,18.046000000000006,24.711999999999957,7.897999999999961,26.224999999999945,7.847999999999966,9.83299999999998,32.108000000000025
38.347999999999935,17.961000000000006,25.235000000000007,8.145999999999987,28.52700000000008,40.412000000000006,8.983999999999991,31.908999999999963
36.567000000000014,17.196999999999907,24.475000000000023,7.642999999999955,21.079999999999988,8.26899999999997,9.72699999999993,32.779
38.745999999999945,17.305000000000014,24.117999999999974,7.854999999999945,26.622000000000035,8.024000000000031,9.206999999999965,32.26800000000007
37.382999999999946,17.047999999999952,24.093999999999948,7.915999999999923,27.123999999999924,12.414999999999953,9.209000000000023,30.820999999999987
38.32299999999999,19.453000000000053,21.07199999999998,6.6269999999999385,25.082999999999966,9.948999999999986,11.421999999999933,33.49400000000002
38.43699999999994,19.16499999999999,21.993999999999957,8.299000000000056,26.16700000000005,8.753999999999929,10.206999999999965,33.81400000000001
37.860999999999976,18.928999999999974,23.708999999999982,8.052999999999976,28.20899999999993,12.639999999999985,9.719000000000033,33.196000000000005
35.976000000000006,17.54800000000001,24.15299999999998,7.34199999999996,22.147999999999946,8.078999999999947,12.014999999999997,32.83199999999997
37.912999999999975,17.50600000000002,24.631999999999987,7.820999999999967,27.87000000000006,8.055000000000035,9.60900000000009,33.413000000000025
39.358000000000004,17.72399999999996,23.67600000000003,7.813999999999988,28.07599999999999,12.538999999999966,8.859999999999978,32.82600000000002
38.61800000000004,17.511999999999972,24.687000000000015,7.485999999999993,13.844999999999995,7.698000000000094,8.938000000000002,32.935000000000045
38.47899999999993,17.008000000000024,24.334000000000078,7.827999999999946,14.674999999999994,8.606000000000002,9.943000000000035,33.26999999999991
37.46000000000005,16.79799999999998,23.12000000000003,6.682000000000077,14.487999999999946,12.574000000000085,10.703000000000017,32.20200000000006
38.36700000000004,16.747000000000067,25.295999999999985,7.648000000000099,14.595999999999943,8.143000000000011,8.461000000000052,33.306000000000054
