818.2170000000003,4.170630931854248
672.4880000000007,4.274334907531738
668.958,4.417480945587158
760.5399999999998,4.386966228485107
679.538,4.205092191696167
669.7910000000004,4.245293617248535
669.0419999999999,4.2313408851623535
830.6410000000003,4.279717922210693
768.8700000000001,4.494081020355225
760.9049999999997,4.42470908164978
677.9200000000001,3.386504888534546
669.4,3.558699131011963
682.883,3.3972461223602295
673.9720000000001,3.3757548332214355
669.6999999999999,3.4418880939483643
842.1039999999998,3.4830260276794434
841.9319999999999,3.464462995529175
764.7340000000002,3.6373589038848877
754.5710000000004,3.646340847015381
767.0079999999997,3.60634708404541
832.704,3.861146926879883
671.1300000000001,3.8703360557556152
665.177,3.737304925918579
813.3540000000002,3.754384756088257
669.7879999999997,3.825687885284424
682.4480000000002,4.063748121261597
778.5349999999997,4.058693170547485
757.8840000000002,4.026011943817139
763.8970000000003,4.05586576461792
671.9239999999996,3.878631830215454
642.3780000000002,3.2632126808166504
800.1569999999999,3.6309590339660645
648.3720000000004,3.2963240146636963
636.4869999999999,4.308177947998047
554.6640000000002,4.330923080444336
663.9190000000003,3.5969021320343018
616.3059999999998,4.034927129745483
681.4820000000001,3.6403520107269287
723.3610000000002,4.007227182388306
