1216.493,5.141032219
1042.329,5.252111197
1045.881,5.256865978
1051.018,5.259377003
1043.674,5.367794991
1043.527,5.314254045
1047.108,5.251611948
1319.371,5.350439072
1216.801,5.23010397
1218.121,5.291985035
1044.635,5.341320038
1222.755,5.827980995
1045.111,5.895725012
1048.804,5.876905918
1043.331,6.151316881
1324.177,5.986856937
1050.859,5.975787163
1051.85,6.036800146
1225.671,5.999553919
1211.047,6.062072039
1051.762,6.182797194
1050.634,6.307039976
,
,
1118.861773,5.6527150761199.6840000000002,4.988883972167969
1039.03,5.080991983413696
1037.237,5.172737121582031
1037.4289999999996,5.2665650844573975
1035.1729999999995,5.3698341846466064
1037.4389999999999,5.383731842041016
1206.875,5.239650011062622
1046.721,5.268830060958862
1202.2719999999995,5.2862279415130615
1027.089,5.219243049621582
1306.8590000000002,5.226838827133179
1223.7540000000001,5.687370777130127
1044.3220000000001,5.693666219711304
1044.6779999999999,5.664922714233398
1040.8980000000001,5.820941686630249
1040.4929999999997,5.790842771530151
1217.184,5.714985132217407
1046.7439999999997,5.772671937942505
1215.7279999999996,5.773416042327881
1311.5920000000003,5.880431890487671
1049.362,5.975718259811401
1044.5040000000006,6.006744146347046
