524.398,278.29000000000013,456.7350000000001,10.931999999999942,108.06700000000014
516.246,285.539,456.98400000000004,9.374000000000215,106.74100000000041
521.585,276.8440000000001,449.781,9.207999999999883,108.78600000000004
521.714,278.2100000000001,455.845,9.508999999999768,108.15799999999997
516.5250000000001,276.74399999999986,455.3259999999999,9.093000000000018,108.94500000000006
518.85,281.1729999999999,668.1639999999998,9.701999999999877,108.8070000000001
517.1750000000001,275.7189999999998,459.3370000000001,9.543999999999997,107.05900000000001
520.3979999999999,281.536,461.22899999999987,9.215999999999891,111.86499999999988
532.122,278.7660000000001,463.2720000000001,9.262000000000103,111.54300000000018
523.116,271.625,677.9380000000001,7.916999999999952,110.47800000000008
521.7379999999999,277.7360000000002,454.31600000000014,8.8649999999999,108.56700000000008
516.9100000000001,280.6980000000001,653.037,7.792999999999939,110.5299999999998
521.5949999999999,279.36300000000006,452.1700000000002,9.147999999999934,110.28799999999994
518.082,274.45699999999994,453.49300000000017,16.285999999999802,109.51699999999987
518.402,270.76200000000017,452.40600000000006,9.330999999999978,107.6330000000001
519.4870000000002,275.87600000000003,452.28699999999986,12.909999999999977,110.1850000000002
521.8090000000001,277.56,452.61899999999986,13.422999999999963,109.60499999999995
521.758,283.34400000000005,463.9030000000002,9.689999999999976,108.34500000000014
520.2029999999999,280.7540000000002,454.4410000000001,10.423999999999989,110.58199999999997
519.2540000000001,277.36500000000007,454.0249999999999,9.611999999999954,111.70899999999983
516.59,281.8909999999999,665.4930000000002,9.951000000000043,111.39200000000038
519.57,276.4810000000002,664.4119999999998,9.90599999999997,111.95099999999991
517.02,277.25,445.7929999999999,9.477999999999875,111.92000000000002
524.89,276.74699999999984,672.9799999999999,10.110999999999759,109.17999999999984
518.9570000000001,277.28799999999995,461.49300000000017,9.725999999999901,110.1559999999997
518.885,276.969,454.05200000000013,9.209000000000023,107.45000000000005
522.216,272.25699999999995,456.63699999999994,9.325000000000028,108.03099999999999
518.122,278.373,448.30599999999987,9.846000000000021,109.49399999999999
518.7389999999999,275.9940000000001,455.2949999999998,9.661000000000364,108.371
520.634,279.89200000000005,454.415,9.562999999999988,110.9929999999999
519.05,272.76599999999985,454.6760000000001,8.933999999999997,110.51799999999989
518.634,274.9060000000001,450.99600000000015,9.24999999999998,110.13900000000021
519.4519999999999,274.00199999999984,457.17200000000014,9.007999999999905,106.68300000000008
519.965,277.57299999999987,669.1890000000001,10.704000000000047,110.2590000000001
518.748,276.3059999999999,679.2370000000001,9.697999999999762,108.13799999999985
522.7249999999999,274.2169999999999,667.3169999999999,10.923000000000016,112.40300000000003
