1277.941,6.829652071
1015.716,6.719907045
1267.358,6.709235907
1024.285,6.744645119
1257.044,6.746078014
1283.295,6.872110128
1278.014,6.98780179
1277.082,7.285923958
1267.924,7.009013891
1262.562,6.906991959
1014.061,7.132189035
1267.315,6.995567799
1268.757,7.007403851
1272.603,6.937265873
1274.707,7.038762093
1271.122,8.110030174
1273.502,8.274852037
1280.743,8.036550999
1271.178,8.332527876
1260.529,8.01339221
1014.162,8.08023119
1273.663,8.026921988
1255.183,7.977863789
1261.634,8.147597075
1015.127,8.148568153
1267.251,8.447690964
1272.2,8.162124157
1268.595,8.163404703
1259.687,8.122496128
1017.652,8.51046896
1274.985,7.556814909
1272.836,7.770673275
1031.842,7.514827967
1274.958,7.644804001
1283.681,7.539361238
1285.923,7.502923012
1023.782,7.643792152
1280.254,7.499463797
1268.58,7.412300825
1025.085,7.889887333
1272.908,7.891993284
1280.042,7.654372931
1284.934,8.035930157
1279.642,7.614269972
1277.63,7.600250959
,
1221.954978,7.5833096611264.7169999999999,7.361053943634033
1009.3570000000001,7.369958162307739
1252.046,7.192008972167969
1262.8699999999997,7.372432231903076
1263.364,7.585755825042725
1257.9079999999997,7.556478023529053
1266.4940000000004,7.525817155838013
1014.104,7.694609880447388
1029.4309999999998,7.553667068481445
1278.8180000000002,7.499099969863892
1277.1829999999998,7.615851879119873
1280.5770000000002,7.920022010803223
1278.348,7.519214630126953
1270.6160000000004,7.577863931655884
1270.6789999999996,7.741972923278809
