1151.673,6.697319746
1154.037,6.61546278
1143.283,6.611441135
1153.127,6.591937065
1153.879,6.652422905
1146.361,6.533773184
1150.792,6.630759239
1155.048,6.687218189
1152.312,6.68649292
1152.452,6.70854497
1266.89,6.803289175
1158.782,6.730140924
1152.675,6.640201092
1160.677,6.935262203
1155.508,6.785866022
1167.802,6.703806162
1157.06,6.699961901
1161.348,6.659034967
1153.345,6.821789026
1153.188,6.73821497
1155.029,6.736486912
1169.272,7.09621191
1174.466,7.041693926
1292.646,7.138006926
1160.945,6.86866498
1168.075,6.886942148
1160.601,6.191133738
1162.308,6.154287815
1161.877,6.380373001
1309.097,6.267788172
1159.963,6.176147938
1169.894,6.143656969
1167.78,6.241257906
1160.7,6.245535135
1169.039,6.374024868
1150.183,6.236813068
1155.541,6.244338036
1168.16,6.322144985
1157.488,6.248688221
,
1168.546231,6.5878752621154.552,5.614645004272461
1162.0130000000001,5.625869035720825
1158.2509999999995,5.670550107955933
1153.1049999999998,5.664221286773682
1180.1989999999998,5.713076829910278
1165.5219999999997,5.85865592956543
1151.2670000000003,5.701756954193115
1165.832,5.756622076034546
1163.6350000000002,5.78839898109436
1297.721,5.907073020935059
1163.3120000000001,5.745601177215576
1159.0859999999996,5.699349880218506
1160.8590000000002,5.917970895767212
